,Exited
11638,0.09708295510746952
11639,0.0879416337628517
11640,0.035172301095876116
11641,0.10818437744863443
11642,0.19014854241387005
11643,0.07173345696680739
11644,0.15011456534765524
11645,0.2744807688497467
11646,0.07185945662658785
11647,0.11822411687093763
11648,0.20998006712023431
11649,0.05636169546377615
11650,0.15498568301406315
11651,0.18696203675332745
11652,0.15242130636841067
11653,0.6073921685475836
11654,0.9020967164288042
11655,0.020981232479145753
11656,0.31934884083192927
11657,0.36022657909482614
11658,0.13921004508925108
11659,0.08648578666635566
11660,0.18545485705693182
11661,0.12330181975324657
11662,0.13207195850625295
11663,0.0958259143233652
11664,0.430765553104615
11665,0.2079966908433929
11666,0.12111139920638005
11667,0.014512819427402332
11668,0.29355657006417607
11669,0.568826310075552
11670,0.05920462761300205
11671,0.04721331261155914
11672,0.04581420239817777
11673,0.1887969948190417
11674,0.2152779980879237
11675,0.15118994397334115
11676,0.14124341720777922
11677,0.2257151173954138
11678,0.059518103886916994
11679,0.3546596072601356
11680,0.0519872766602763
11681,0.4341607843636086
11682,0.280717171706347
11683,0.026173719145660492
11684,0.10991333639878009
11685,0.40327088616569257
11686,0.17134070360360132
11687,0.1498200813379059
11688,0.16143977828228173
11689,0.4646421070583926
11690,0.7651620515941276
11691,0.05399672659178576
11692,0.4313588090750565
11693,0.03255155239879422
11694,0.05823894115266965
11695,0.2490761015740867
11696,0.44140534665970804
11697,0.38600569835078524
11698,0.03888380318214216
11699,0.3109825503588889
11700,0.02759589525197568
11701,0.060882686207825
11702,0.2215283726139425
11703,0.22754611551724888
11704,0.08013057388214667
11705,0.6686250798736049
11706,0.15398109613953057
11707,0.10653168808743424
11708,0.06481234058386466
11709,0.04225243265332906
11710,0.1535317106914968
11711,0.7848259688477613
11712,0.04486017895696261
11713,0.11760446625439563
11714,0.09080296716799065
11715,0.1628424304458019
11716,0.40865561514043947
11717,0.0783792868961955
11718,0.029516337671748178
11719,0.05755240665419
11720,0.33453073566665026
11721,0.6752331568504383
11722,0.044598491353696465
11723,0.11132476407380991
11724,0.29216728810339126
11725,0.2763695182095788
11726,0.21642787559542714
11727,0.03719466453069194
11728,0.10641020761354102
11729,0.8218645938159245
11730,0.20680778409182335
11731,0.06391095032885354
11732,0.05267120369696552
11733,0.15526176841023762
11734,0.12390400434097935
11735,0.04237101608873054
11736,0.06859748096599372
11737,0.04215812045207276
11738,0.48906172695506606
11739,0.27468554450881366
11740,0.688685861719341
11741,0.04082159880104604
11742,0.326735674229197
11743,0.3874731654068652
11744,0.23249568484244312
11745,0.016286001423480453
11746,0.24513135575457384
11747,0.2836168176170393
11748,0.5052622455135065
11749,0.738437869698942
11750,0.07532715973493505
11751,0.0246327458565553
11752,0.12695365248233953
11753,0.0392214406099587
11754,0.014753524187104924
11755,0.2679850969147253
11756,0.48356285248498937
11757,0.19620578403711206
11758,0.06228420749596726
11759,0.3501157307896537
11760,0.5026243680617728
11761,0.14379267286808792
11762,0.08995863872652347
11763,0.6436681798740261
11764,0.21624932429945495
11765,0.2095983381017143
11766,0.3974888148528361
11767,0.31062027459660446
11768,0.029536924704713283
11769,0.7389743976171921
11770,0.27553518297424207
11771,0.4196280834694403
11772,0.13339478178264627
11773,0.2482520771221335
11774,0.029801604355196576
11775,0.29873335247422395
11776,0.1270292781476834
11777,0.17890241506369156
11778,0.01474097163042079
11779,0.2885275330182297
11780,0.5847278576401291
11781,0.04938835626173684
11782,0.7213795811946047
11783,0.15823213727903657
11784,0.817496457531049
11785,0.3295882092561082
11786,0.44030164981398656
11787,0.08996762273585639
11788,0.09677058012212163
11789,0.32297286986037455
11790,0.26109650060985956
11791,0.06441546072474694
11792,0.6422311139093394
11793,0.18930509989358074
11794,0.13329899769211045
11795,0.1224942006859682
11796,0.2872095263670371
11797,0.15531072419079212
11798,0.43233044927607767
11799,0.052594980505978946
11800,0.017918861160208393
11801,0.13124677621985265
11802,0.5577276317080915
11803,0.1565745802178144
11804,0.07771165327472408
11805,0.03535621612237119
11806,0.18364123984479222
11807,0.2589270784486546
11808,0.055815097043082684
11809,0.5517047459622959
11810,0.14614839685444828
11811,0.07709917078941547
11812,0.08549440124890167
11813,0.4808683480903733
11814,0.022460832222852146
11815,0.3217974756259333
11816,0.08873542367572554
11817,0.14308715620786058
11818,0.06831118999991263
11819,0.29667811933520627
11820,0.26494715187306966
11821,0.3432662904128792
11822,0.14619376436104026
11823,0.23699387961004773
11824,0.03883902025692943
11825,0.18112452455083886
11826,0.10271195086451389
11827,0.1886253320385163
11828,0.18221859352627787
11829,0.09167857416330909
11830,0.31212198407808817
11831,0.027770364700252324
11832,0.017838007577357942
11833,0.171902235680175
11834,0.06521661767037
11835,0.6557369553940968
11836,0.21980653275727519
11837,0.18837442530790371
11838,0.49332269462452594
11839,0.05853889492893111
11840,0.5392340610174423
11841,0.518786651678743
11842,0.04575252423609594
11843,0.03902285838706122
11844,0.15539960061027977
11845,0.05170173460416799
11846,0.10327580391395509
11847,0.5470345465495459
11848,0.1125733062312865
11849,0.14716673447013773
11850,0.1996643922103712
11851,0.027194243922065285
11852,0.03641291761211332
11853,0.19896818356588677
11854,0.12135753552990577
11855,0.16806354460090914
11856,0.6566951291216996
11857,0.17091930298803445
11858,0.16387106126577966
11859,0.2817729288148994
11860,0.16706812178241248
11861,0.17859538230511263
11862,0.1604779948976133
11863,0.04649177193521259
11864,0.49317229163308784
11865,0.027143532479130397
11866,0.02148808743812242
11867,0.11106407000677106
11868,0.7393940459107378
11869,0.10143574410847335
11870,0.15237381620468446
11871,0.18406027774948278
11872,0.04036770761092959
11873,0.034941551271543345
11874,0.06576587450109614
11875,0.8113370891780834
11876,0.2707092359940074
11877,0.8074814999705223
11878,0.3278373551065202
11879,0.02850617437759567
11880,0.43172619299152853
11881,0.09269182230047657
11882,0.11493201082251664
11883,0.7144781846017957
11884,0.05064226522510481
11885,0.718295132261857
11886,0.28655693003124283
11887,0.03896961476623851
11888,0.12459524310566089
11889,0.86074214633593
11890,0.7040355355202932
11891,0.05124230517113034
11892,0.15147361995056807
11893,0.4607356504342642
11894,0.10991402275074265
11895,0.0849064619225154
11896,0.06236595039326531
11897,0.02800048637692349
11898,0.036023589573587374
11899,0.15478002461382495
11900,0.4814029222904926
11901,0.2323061605340559
11902,0.23826724848270403
11903,0.06007043004178945
11904,0.020808085020929137
11905,0.1848260581802085
11906,0.6199173302303002
11907,0.11966822088832557
11908,0.046039228109182255
11909,0.2301103914478711
11910,0.21237478240870591
11911,0.83897851635151
11912,0.4690053344741969
11913,0.05362304683897946
11914,0.41591176469062596
11915,0.22269115933790554
11916,0.16190711367525717
11917,0.30099989119824466
11918,0.12614756206770533
11919,0.29494804771338595
11920,0.12350702981952907
11921,0.284332748063653
11922,0.07911293162926684
11923,0.4399853026390655
11924,0.16058423652087725
11925,0.05097026886969689
11926,0.23128720538097244
11927,0.22623040500143812
11928,0.08310037910264334
11929,0.29679077047445984
11930,0.04732387770830285
11931,0.06819168823579685
11932,0.22857746001276608
11933,0.05328786050627303
11934,0.422593974491339
11935,0.019736598593383413
11936,0.18645719701238303
11937,0.23211751869234248
11938,0.011292514136371593
11939,0.07868473303068481
11940,0.1461288970848303
11941,0.179740313479976
11942,0.1420551799059974
11943,0.20713559970354856
11944,0.03331296036691581
11945,0.35140915909935566
11946,0.1778801898797822
11947,0.10542128856965068
11948,0.193241888742582
11949,0.0207611781549649
11950,0.11625917832684768
11951,0.05488760674997944
11952,0.5725618914630296
11953,0.05149278721120105
11954,0.06237953259399277
11955,0.4025667984695708
11956,0.3477163102248746
11957,0.4681634482909911
11958,0.10300314477877545
11959,0.13862566045512595
11960,0.017974212282818276
11961,0.5989131604784604
11962,0.046822069240172834
11963,0.04296425185290068
11964,0.04014291867977944
11965,0.051549685646722264
11966,0.44916004301535034
11967,0.36443175427654007
11968,0.5761469655171102
11969,0.5839144208746747
11970,0.04639271506240443
11971,0.19080593369497717
11972,0.12000263048843844
11973,0.08537616171915596
11974,0.5312872894791423
11975,0.08352916336598407
11976,0.22821112630664683
11977,0.12404538965640122
11978,0.09241931288469897
11979,0.1867525604223095
11980,0.438263899903531
11981,0.03906924140316092
11982,0.3014955936119031
11983,0.03271818659830572
11984,0.06605191785080078
11985,0.06069811530165388
11986,0.1649304356875653
11987,0.032395768445075586
11988,0.2824714335945499
11989,0.33184001122806406
11990,0.11616172210484231
11991,0.11386724330741942
11992,0.05541944362470431
11993,0.3008560830458264
11994,0.024657297293419762
11995,0.2777642878410016
11996,0.33388958026205506
11997,0.2258405621499399
11998,0.6967360606779628
11999,0.025369676942395083
12000,0.06292168142509068
12001,0.17096523987822132
12002,0.03448278573321442
12003,0.05155781472892476
12004,0.03805624315940843
12005,0.04789847980347493
12006,0.9020408993353071
12007,0.3071754716079378
12008,0.5634879037934984
12009,0.4471232195629584
12010,0.28410365390535075
12011,0.3201991701505934
12012,0.13187749766695853
12013,0.08788680805000147
12014,0.10088345886152596
12015,0.11195201102484682
12016,0.4510948479613575
12017,0.3878212295213203
12018,0.30366305581206426
12019,0.19806024190352806
12020,0.13716651077514574
12021,0.01702114378082426
12022,0.130506870898989
12023,0.05292346574350339
12024,0.28692882743011505
12025,0.3639377024846259
12026,0.1627065872635329
12027,0.06032707262212778
12028,0.21559778777387748
12029,0.6197706054896699
12030,0.08189761428763039
12031,0.03306079254388624
12032,0.023032500075585372
12033,0.0273803138648625
12034,0.08492917535998343
12035,0.2175191398715025
12036,0.061481125399450505
12037,0.08826872712978062
12038,0.03738123882528951
12039,0.6624029001391577
12040,0.08055637502036855
12041,0.17504216178914947
12042,0.2848635117892355
12043,0.09889282820129311
12044,0.15893639560602482
12045,0.18969713876876154
12046,0.40964531456520603
12047,0.04511631847239496
12048,0.09630765324376311
12049,0.14360350345789857
12050,0.4636552736346029
12051,0.021203544513977258
12052,0.20045735220425362
12053,0.07694440033378529
12054,0.028673553371887935
12055,0.1098574259619264
12056,0.1550462510867859
12057,0.0457983826404254
12058,0.18863756879466262
12059,0.028352243620277065
12060,0.5358582516222289
12061,0.04444206763902603
12062,0.20941009045709824
12063,0.12443385518188636
12064,0.33507899083414516
12065,0.14527296611876167
12066,0.18894059094208268
12067,0.06574368481956022
12068,0.1964849346115296
12069,0.21440620450819092
12070,0.44847462453723996
12071,0.03478057054518169
12072,0.02657766825184904
12073,0.13057264900012217
12074,0.10974869389705498
12075,0.06890138930680037
12076,0.24534468546569563
12077,0.5668346524466646
12078,0.031037959525720873
12079,0.16487866190332987
12080,0.01838170426762817
12081,0.020053484098080474
12082,0.22158113024804052
12083,0.2602443460762995
12084,0.017734049732337696
12085,0.31695064392710787
12086,0.26056476060596806
12087,0.01643100949036433
12088,0.16555292561228416
12089,0.2184404803084036
12090,0.03965782107276283
12091,0.04805926450820731
12092,0.1336146603657962
12093,0.026156353574209135
12094,0.12183457809521765
12095,0.029371479361237636
12096,0.15837722723106668
12097,0.2570767032257884
12098,0.07086237638909673
12099,0.07260608700931825
12100,0.5151250727009801
12101,0.08519814969172149
12102,0.02364251213502506
12103,0.0841278543013589
12104,0.26911045047528503
12105,0.29868081087372467
12106,0.18195689499116302
12107,0.11354107138753806
12108,0.0749514400663278
12109,0.09582019601581254
12110,0.35424714847482475
12111,0.4933635596248816
12112,0.13610073889899696
12113,0.06763937040830596
12114,0.26814063740848737
12115,0.041854644464543525
12116,0.21256507243985281
12117,0.54090116461924
12118,0.03800791566855995
12119,0.8916422329356516
12120,0.6642037753278894
12121,0.04655910225575106
12122,0.013455595932856132
12123,0.15186711165850628
12124,0.034216785308803545
12125,0.5251251179663327
12126,0.1541860264976589
12127,0.0961860650235545
12128,0.06053608692677043
12129,0.06417934290291764
12130,0.20878629162668283
12131,0.0874941569368574
12132,0.08188964466464643
12133,0.028871929016295473
12134,0.17660091597931174
12135,0.12055731874445093
12136,0.6806889025531635
12137,0.33392625570012574
12138,0.5882643196644616
12139,0.17298045806959067
12140,0.020901452095848594
12141,0.24222941353600264
12142,0.09333789557617356
12143,0.14873457246560629
12144,0.14703548660969126
12145,0.23389361640600956
12146,0.6468764256228416
12147,0.09392725390246894
12148,0.26519868552964365
12149,0.3864800937110493
12150,0.3040251717847061
12151,0.38046313353969335
12152,0.05681713055424617
12153,0.14844156618537094
12154,0.04966423392109319
12155,0.04486274942329735
12156,0.28728598778914355
12157,0.17191789148200193
12158,0.6402182888750301
12159,0.0190002863758585
12160,0.07656085849227175
12161,0.30943708273884335
12162,0.039998147656802076
12163,0.1978709265309725
12164,0.2544986600125754
12165,0.332048222882506
12166,0.05151912631379462
12167,0.30676773504176325
12168,0.2579156214549138
12169,0.3425230269693446
12170,0.044564904120205064
12171,0.09945307638572935
12172,0.2665764969542485
12173,0.15017119691030767
12174,0.6691216153306598
12175,0.5131240777741425
12176,0.060952093432984744
12177,0.22770410226571658
12178,0.23227993271878591
12179,0.22586520246750968
12180,0.0852367549965355
12181,0.31442102023659774
12182,0.03004435167758921
12183,0.06862693979467094
12184,0.0620305413503805
12185,0.7901975313112858
12186,0.06160273368345377
12187,0.03663862894051802
12188,0.39625411721256154
12189,0.2680764351895507
12190,0.012938269936219837
12191,0.22980865079536822
12192,0.022926696530198236
12193,0.07831023100563211
12194,0.598086856128757
12195,0.05305273360903914
12196,0.0663255628224883
12197,0.11369730415207815
12198,0.2580829633578611
12199,0.31351335218095944
12200,0.19915894303644144
12201,0.23005088195547102
12202,0.20282985630526912
12203,0.30526151946210595
12204,0.2364427168201891
12205,0.05538752168069514
12206,0.11278842535190933
12207,0.012271425930046976
12208,0.1930417529450285
12209,0.04910066260583204
12210,0.13788017974077155
12211,0.005656398521625995
12212,0.23511710098607028
12213,0.441487304332028
12214,0.21108142844020536
12215,0.18211342516539836
12216,0.586165061259901
12217,0.5645690400706416
12218,0.11033935167716345
12219,0.015371781082968355
12220,0.1225419340541696
12221,0.27681131212882665
12222,0.23760079066892048
12223,0.06798866279001782
12224,0.009279995567564555
12225,0.07869497672647598
12226,0.08250269244440442
12227,0.05159761870308781
12228,0.5313806102622504
12229,0.21606898409559755
12230,0.07373576193096304
12231,0.36448634599613633
12232,0.14997969136111733
12233,0.07490414771257319
12234,0.07427810716569871
12235,0.04527718446904066
12236,0.02392968171220634
12237,0.04170147170401605
12238,0.08496867338847494
12239,0.2756736577490592
12240,0.015157515008926373
12241,0.21418049184502724
12242,0.08926090449136803
12243,0.420963786359831
12244,0.11116223626779037
12245,0.048768990444868626
12246,0.15525013071988575
12247,0.31598204099819954
12248,0.1527295383074319
12249,0.2478266158347806
12250,0.3208931702260733
12251,0.4352466757261874
12252,0.2206705947447395
12253,0.0728559819979676
12254,0.14195713659329803
12255,0.18180330147525803
12256,0.12368866031801402
12257,0.04525697069327276
12258,0.26890832555504
12259,0.07756684490847109
12260,0.22052981250738837
12261,0.5888421964560141
12262,0.042274224415730796
12263,0.2467170560580561
12264,0.304583254547849
12265,0.15148361494577225
12266,0.09983381231465935
12267,0.08762411651288754
12268,0.5162305231526851
12269,0.055496531902181866
12270,0.057437138489905754
12271,0.20520539001893984
12272,0.11044765410406164
12273,0.12115962455581254
12274,0.07680893199627356
12275,0.025238277432889207
12276,0.4125105058641689
12277,0.3455988898205416
12278,0.059327634338487985
12279,0.5627030179811162
12280,0.5891535875438787
12281,0.3708134896327127
12282,0.20683352721405276
12283,0.14596357034042004
12284,0.6081053684691149
12285,0.04021897874484632
12286,0.08834335032931617
12287,0.1271178798490506
12288,0.23625683001844228
12289,0.44313181541567126
12290,0.046969472737971446
12291,0.07369852228142004
12292,0.05286440783173971
12293,0.08133732565370871
12294,0.17907370083635935
12295,0.3276754037977464
12296,0.31922009045770994
12297,0.07038613030136535
12298,0.1769912024971582
12299,0.37158505680009263
12300,0.23690416578900417
12301,0.1440464294460109
12302,0.07062947776694124
12303,0.33817742006528123
12304,0.04542064930419277
12305,0.6314066797307107
12306,0.2156357408765036
12307,0.29894656238455836
12308,0.2639921089030404
12309,0.26467159871212653
12310,0.3234501658473491
12311,0.024919469447415882
12312,0.08487316475766898
12313,0.36345590274757816
12314,0.10370868234137998
12315,0.3630887545974919
12316,0.28484165016704305
12317,0.16589647179390338
12318,0.3462565842323946
12319,0.16876276159455586
12320,0.0713568176499779
12321,0.2831294166185213
12322,0.11471028922500377
12323,0.09547812256457848
12324,0.4380968401353185
12325,0.40039883579810015
12326,0.06757597880757679
12327,0.284154899914767
12328,0.21024044689383406
12329,0.25205750403648536
12330,0.039710214524186854
12331,0.014932753183445759
12332,0.07838652620892812
12333,0.09637995892746525
12334,0.24411814335269408
12335,0.23089588207338
12336,0.7715132215048104
12337,0.7605001690315953
12338,0.17145232671778982
12339,0.27972307383493633
12340,0.2729754952224932
12341,0.21528034607059374
12342,0.386409051782406
12343,0.2010268357329113
12344,0.055132497167917044
12345,0.08714460309065615
12346,0.19107171546433954
12347,0.022132525668377267
12348,0.06393408081526405
12349,0.046417045977126856
12350,0.21417938628146688
12351,0.039072762896101336
12352,0.032017044299906684
12353,0.0461785860381881
12354,0.6082174596599182
12355,0.7719170974644247
12356,0.4158400327450648
12357,0.1502478413463497
12358,0.024380653039404312
12359,0.6919058352348223
12360,0.3130194271686486
12361,0.25365930795998126
12362,0.19114921642498084
12363,0.36045150675082077
12364,0.06411593183683366
12365,0.12590961622857358
12366,0.07525353006304127
12367,0.09469642689283173
12368,0.03611925699807877
12369,0.2077586619139191
12370,0.25317301848070184
12371,0.28486048264895486
12372,0.05857263858634567
12373,0.08273697664018352
12374,0.07674274797507709
12375,0.04516124554616539
12376,0.05270415663578615
12377,0.21261437639354902
12378,0.23418071967149112
12379,0.014075577567948881
12380,0.13181808926479574
12381,0.24972491372741254
12382,0.6446383780450733
12383,0.1013128061110668
12384,0.08731207263239872
12385,0.060380718782036234
12386,0.4640630358812779
12387,0.028896585432944214
12388,0.6035149027366377
12389,0.15924695769143227
12390,0.15022997274067593
12391,0.018236489981709136
12392,0.014527903225814853
12393,0.36540480122565155
12394,0.05228267243952401
12395,0.29456998999661405
12396,0.019805311843340865
12397,0.17061739393696357
12398,0.24123576746489467
12399,0.1709471418147898
12400,0.18875583999904114
12401,0.04415910594750883
12402,0.020858145519574153
12403,0.05445298625902497
12404,0.2869154420015848
12405,0.01849183508734851
12406,0.07011513876330888
12407,0.056653762888286364
12408,0.06866007790017155
12409,0.07963188919294054
12410,0.5041111468394266
12411,0.4515336871279363
12412,0.1243587125520067
12413,0.06855875328897251
12414,0.3112776434277028
12415,0.1265301064517149
12416,0.05755979444893603
12417,0.9770381218041256
12418,0.11253210953730716
12419,0.33487339452191484
12420,0.31472460928215407
12421,0.3783182542389313
12422,0.10743224420962715
12423,0.13803471415332882
12424,0.0511984354796727
12425,0.12606078038433605
12426,0.4719678491183602
12427,0.029573219401395658
12428,0.3535030698131817
12429,0.23716809582925055
12430,0.2861275608677675
12431,0.12273587242457293
12432,0.4826293667892825
12433,0.17330280477934326
12434,0.18420084826484628
12435,0.47257708573018387
12436,0.08499072527273295
12437,0.10835679840175755
12438,0.11217003555895198
12439,0.3348682003329393
12440,0.5945946877263781
12441,0.05493990386813951
12442,0.020919225871506984
12443,0.6064387904261023
12444,0.05673541742524506
12445,0.02260463335881428
12446,0.021104183132112212
12447,0.2455296565325742
12448,0.10241234163017154
12449,0.6024370934171406
12450,0.14938747509571443
12451,0.024919589735760167
12452,0.14613244902323544
12453,0.025105222629238453
12454,0.016151514860561347
12455,0.3968755202613013
12456,0.18129146704158045
12457,0.8070050359418847
12458,0.06938284750604835
12459,0.7206795637034795
12460,0.046617348771244536
12461,0.17328505286187637
12462,0.24261326072570932
12463,0.019699409197272713
12464,0.18111120228361677
12465,0.5066263869013636
12466,0.7553295965053753
12467,0.04558717417659169
12468,0.633911973833862
12469,0.025051424470057433
12470,0.1286470914852198
12471,0.7431259913021218
12472,0.3027514515586986
12473,0.13665990136052555
12474,0.16546072911843338
12475,0.15007939376873078
12476,0.08245452995893303
12477,0.06967702269402211
12478,0.19177390982750553
12479,0.1848650947701288
12480,0.017637092655278866
12481,0.017408925463125974
12482,0.2750657292042845
12483,0.2925839894207702
12484,0.13766312181717547
12485,0.2472378581535254
12486,0.17479464105587164
12487,0.02864197192582956
12488,0.0296919746395508
12489,0.14027640289001028
12490,0.500196700679847
12491,0.42721849024877934
12492,0.010311671308882778
12493,0.09600598730937816
12494,0.12062487049017669
12495,0.49686772399710943
12496,0.12514467340179083
12497,0.3337550896448583
12498,0.45328020862744633
12499,0.03406927323362587
12500,0.028524785325178055
12501,0.10742665953140995
12502,0.0757671510943534
12503,0.20715065184490522
12504,0.018132268786530147
12505,0.17890133334349204
12506,0.4509967279613465
12507,0.2063435985804976
12508,0.13531810773669667
12509,0.16970291549090105
12510,0.424805017174691
12511,0.060928938755018036
12512,0.06082212542764891
12513,0.10359363014910788
12514,0.19296303124247116
12515,0.05196601236980191
12516,0.777441018786138
12517,0.06430315528098106
12518,0.017568000376250684
12519,0.5237440101567955
12520,0.6818278533475387
12521,0.1535040877851268
12522,0.02107636836947286
12523,0.19396937397868594
12524,0.28642757347394704
12525,0.01991554815554407
12526,0.05127810156102896
12527,0.07548843440816273
12528,0.08962297620685067
12529,0.04728024730001419
12530,0.2515621285372415
12531,0.12203552215111191
12532,0.03861644088784829
12533,0.07381909727830964
12534,0.25519576343172007
12535,0.11939571369778351
12536,0.16442390214457525
12537,0.21012444390682988
12538,0.0818842812728829
12539,0.12077221064886051
12540,0.5113813369434866
12541,0.21905817302406924
12542,0.45176347369202086
12543,0.2141401987478566
12544,0.22718409337631257
12545,0.06191790298074127
12546,0.11348839827134144
12547,0.125319251975913
12548,0.2456937970721295
12549,0.29502252822662695
12550,0.7382745432134148
12551,0.2824333141531645
12552,0.6646259586281521
12553,0.03252884860478504
12554,0.11640742412005775
12555,0.08881750573712054
12556,0.08941355279473497
12557,0.11567507964682311
12558,0.12997890245059038
12559,0.028234619094004303
12560,0.9394428797464289
12561,0.15331063769998338
12562,0.07315457438017102
12563,0.14758798252504796
12564,0.5292304367113738
12565,0.3086148292931408
12566,0.24149535790945584
12567,0.03286780219234835
12568,0.018753889832151045
12569,0.08563606947217514
12570,0.15020670781904952
12571,0.276050141603153
12572,0.071191423767372
12573,0.05150466029430213
12574,0.12160323145518552
12575,0.32327849830605393
12576,0.18435760209723243
12577,0.02204645796337383
12578,0.05477708452608862
12579,0.13797289690513245
12580,0.4933804049905281
12581,0.11301868672780765
12582,0.09632280641005894
12583,0.11020836905978512
12584,0.014603929518803115
12585,0.018123863941047556
12586,0.03731718604078932
12587,0.3101724511562932
12588,0.027429278584233774
12589,0.08200724646215446
12590,0.023859571957898784
12591,0.10461521938167678
12592,0.20262325214087457
12593,0.046331930522608505
12594,0.10234564334837057
12595,0.14730707295559423
12596,0.6806557318324803
12597,0.2788100079689936
12598,0.15816168336477057
12599,0.03661008577104904
12600,0.5623942835113623
12601,0.04435034956535704
12602,0.3412257624777035
12603,0.4392416035975081
12604,0.7433209972154106
12605,0.14782633966435582
12606,0.3257699503200551
12607,0.0515808825208476
12608,0.12593640441210513
12609,0.07876582970878135
12610,0.057277245394894
12611,0.20327328323620844
12612,0.037181168292961274
12613,0.5443803518706138
12614,0.2710907252203378
12615,0.22347779409917087
12616,0.17653406903352897
12617,0.5685110885246734
12618,0.05018211891798276
12619,0.09721713901189206
12620,0.09640442480718525
12621,0.04526558826568829
12622,0.1310286598846974
12623,0.1127967419257226
12624,0.17290585932386063
12625,0.36987878680591313
12626,0.31508030507573714
12627,0.06919310006003526
12628,0.4934390525024277
12629,0.12465332665739394
12630,0.06704970859855605
12631,0.7980108032494471
12632,0.062444242071522056
12633,0.25919356576595604
12634,0.21016942140188224
12635,0.04346666505671586
12636,0.4845309709131155
12637,0.06135448075921705
12638,0.24402369190058887
12639,0.8668600607647164
12640,0.037982169606016705
12641,0.4302441385931405
12642,0.10526399169745526
12643,0.028026694734224884
12644,0.4641569199030219
12645,0.024104010338303818
12646,0.10078769023228086
12647,0.17309406424183643
12648,0.02644271399248586
12649,0.05587558820598491
12650,0.2740802924172564
12651,0.04167937414378528
12652,0.05315066211860081
12653,0.03300420821835923
12654,0.07527940218235826
12655,0.10417905281280683
12656,0.1820284685186417
12657,0.18348629878070283
12658,0.041588040083146656
12659,0.3440368190303208
12660,0.2024842078333783
12661,0.0494970053837631
12662,0.07968102592273857
12663,0.16400956479223783
12664,0.3543746657950402
12665,0.12637435718229487
12666,0.2695977510175813
12667,0.20934985883120347
12668,0.04632285942320672
12669,0.2771399049816551
12670,0.1779001841239469
12671,0.1218129190361273
12672,0.045091925796058495
12673,0.19130088946418272
12674,0.31322370191012344
12675,0.32879238794189264
12676,0.1071319670286965
12677,0.05284396742104236
12678,0.031035263832505607
12679,0.34049031621869585
12680,0.334438486933088
12681,0.05108137563660319
12682,0.06229490201819973
12683,0.08611017266757433
12684,0.015275275541660194
12685,0.7627994041136589
12686,0.1608642228728477
12687,0.026147676572578795
12688,0.46789108041118765
12689,0.07031322639721681
12690,0.41865962330859796
12691,0.020683042812756222
12692,0.10715976460308953
12693,0.05093327710088353
12694,0.32594634586559096
12695,0.40082402461265715
12696,0.12422613596325778
12697,0.04777548052690391
12698,0.17568953432574608
12699,0.15745439131955904
12700,0.08970468878928027
12701,0.10337322788057275
12702,0.8236374533490355
12703,0.05887116564167216
12704,0.14358065068298279
12705,0.3644137443570105
12706,0.15008445449348698
12707,0.5235687056442198
12708,0.1826292090311003
12709,0.431671663156223
12710,0.03313504666638337
12711,0.11685688909952374
12712,0.07631454192489642
12713,0.6534698889626592
12714,0.22899185086190973
12715,0.3969610265956248
12716,0.07050693996160026
12717,0.06160912853944848
12718,0.09359297611054987
12719,0.25196196029775747
12720,0.033933241707229486
12721,0.2250706695729632
12722,0.6799918950988608
12723,0.7910984486700561
12724,0.15023959607130788
12725,0.04939837851340315
12726,0.7282700500634103
12727,0.11190637479304844
12728,0.3038301252833097
12729,0.01403266903640651
12730,0.060245838611878856
12731,0.6214628379895264
12732,0.33472933481755507
12733,0.03226485216964211
12734,0.048067473520413684
12735,0.045829763227182775
12736,0.119098103392642
12737,0.19872616245687708
12738,0.05287109148464421
12739,0.6228619930472412
12740,0.7640766328261801
12741,0.01512709506706119
12742,0.3199880631455995
12743,0.09922039336655884
12744,0.36438723051130156
12745,0.32541870151074465
12746,0.032758822618348594
12747,0.01833083429397976
12748,0.12067351348922524
12749,0.13941975444230978
12750,0.2651483403515442
12751,0.39722214563759656
12752,0.3673405139415349
12753,0.3070999456788041
12754,0.09314095651583525
12755,0.19321652741531675
12756,0.12064238312678789
12757,0.4017319482730634
12758,0.13577808311880937
12759,0.3516749726306785
12760,0.02894789530079117
12761,0.21316396052174882
12762,0.051895671763952704
12763,0.13367873425929958
12764,0.15293565438023196
12765,0.09187610242927184
12766,0.1019496348490982
12767,0.25618735812437726
12768,0.07855321888281855
12769,0.1658586497409117
12770,0.19918132075339376
12771,0.12866493660416112
12772,0.1431555140163244
12773,0.3541471262763072
12774,0.07814832886378657
12775,0.180396938040518
12776,0.0676395854971662
12777,0.44716749496219554
12778,0.2736874634058965
12779,0.03278380263797826
12780,0.02246852050627352
12781,0.7516048375770258
12782,0.07514004808562355
12783,0.27590592953786813
12784,0.040092718166898085
12785,0.20992730910363838
12786,0.04101185232840953
12787,0.03418788931502416
12788,0.12110022665705739
12789,0.026242709956765024
12790,0.024332285770881014
12791,0.4894093008886931
12792,0.1250306638928879
12793,0.07515214204705624
12794,0.07899106251969319
12795,0.704176852061275
12796,0.07302251277316789
12797,0.1760276836642464
12798,0.041731266270218066
12799,0.07000152490565782
12800,0.4383799914693814
12801,0.17916195649413189
12802,0.150718115098574
12803,0.43987727811447774
12804,0.2651256210029998
12805,0.48390200962324886
12806,0.042560193365447904
12807,0.628921989145588
